"Subject_Course","CRN","Title","Instructional_Method","Schedule_Type","Accounting_Method","Units","BUILDING","ROOM","DAYS","Time","Ptrm","Start_Date","End_Date","Max_Enroll","Actual_Enroll","WAIT_CAPACITY","Wait_List","Status","Instructor","CAMPUS"
"ART 032",20909,"3-D Design",06,02,W,3,KAWEAH,213A,M,"8:10AM - 9:25AM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 032",20909,"3-D Design",06,04,W,3,KAWEAH,213A,W,"8:10AM - 11:00AM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 032",20909,"3-D Design",06,04,W,3,KAWEAH,213A,M,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 043",20617,"Beginning Studio Painting",06,02,W,3,KAWEAH,254A,T,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 043",20617,"Beginning Studio Painting",06,04,W,3,KAWEAH,254A,T,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 043",20617,"Beginning Studio Painting",06,04,W,3,KAWEAH,254A,R,"11:10AM - 2:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 044",20618,"Intermediate Studio Painting",06,02,W,3,KAWEAH,254A,T,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 044",20618,"Intermediate Studio Painting",06,04,W,3,KAWEAH,254A,T,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 044",20618,"Intermediate Studio Painting",06,04,W,3,KAWEAH,254A,R,"11:10AM - 2:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 049",21010,"Beginning Figure Drawing",06,02,W,3,KAWEAH,254A,F,"9:10AM - 10:25AM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 049",21010,"Beginning Figure Drawing",06,04,W,3,KAWEAH,254A,F,"10:45AM - 3:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 061",21353,"Beg. Handbuilding Ceramics",06,02,W,3,KAWEAH,213A,T,"2:10PM - 3:25PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 061",21353,"Beg. Handbuilding Ceramics",06,04,W,3,KAWEAH,213A,T,"3:45PM - 5:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 061",21353,"Beg. Handbuilding Ceramics",06,04,W,3,KAWEAH,213A,R,"2:10PM - 5:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 062",21354,"Interm. Handbuilding Ceramics",06,02,W,3,KAWEAH,213A,T,"2:10PM - 3:25PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 062",21354,"Interm. Handbuilding Ceramics",06,04,W,3,KAWEAH,213A,T,"3:45PM - 5:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 062",21354,"Interm. Handbuilding Ceramics",06,04,W,3,KAWEAH,213A,R,"2:10PM - 5:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 063",21145,"Beg. Wheel Thrown Ceramics",06,02,W,3,KAWEAH,213A,T,"5:30PM - 6:45PM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"ART 063",21145,"Beg. Wheel Thrown Ceramics",06,04,W,3,KAWEAH,213A,R,"5:30PM - 8:20PM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"ART 063",21145,"Beg. Wheel Thrown Ceramics",06,04,W,3,KAWEAH,213A,T,"7:05PM - 8:20PM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"ART 064",21352,"Interm. Wheel-Thrown Ceramics",06,02,W,3,KAWEAH,213A,T,"5:30PM - 6:45PM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"ART 064",21352,"Interm. Wheel-Thrown Ceramics",06,04,W,3,KAWEAH,213A,T,"7:05PM - 8:20PM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"ART 064",21352,"Interm. Wheel-Thrown Ceramics",06,04,W,3,KAWEAH,213A,R,"5:30PM - 8:20PM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"ART 080",20814,"Intro Digital Photo - Fine Art",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"ART 080",20814,"Intro Digital Photo - Fine Art",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"ART 111",20249,"Beginning Gallery Exhibition",06,06,D,3,KAWEAH,205,M,"2:10PM - 5:15PM",O,1/26/2026,5/20/2026,28,0,10,0,A,Staff,COS
"ART 111",20249,"Beginning Gallery Exhibition",06,06,D,3,N/A,N/A,XX,"12:00AM - 12:00AM",O,1/26/2026,5/20/2026,28,0,10,0,A,Staff,COS
"ART 112",20250,"Interm. Gallery Exhibition",06,06,D,3,N/A,N/A,XX,"12:00AM - 12:00AM",O,1/26/2026,5/20/2026,28,0,10,0,A,Staff,COS
"ART 112",20250,"Interm. Gallery Exhibition",06,06,D,3,KAWEAH,205,M,"2:10PM - 5:15PM",O,1/26/2026,5/20/2026,28,0,10,0,A,Staff,COS
"ART 121",20252,"Beginning Screen Printing",06,02,W,3,KAWEAH,263A,M,"8:10AM - 9:25AM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 121",20252,"Beginning Screen Printing",06,04,W,3,KAWEAH,263A,W,"8:10AM - 11:00AM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 121",20252,"Beginning Screen Printing",06,04,W,3,KAWEAH,263A,M,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 122",20251,"Intermediate Screen Printing",06,02,W,3,KAWEAH,263A,M,"8:10AM - 9:25AM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 122",20251,"Intermediate Screen Printing",06,04,W,3,KAWEAH,263A,W,"8:10AM - 11:00AM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 122",20251,"Intermediate Screen Printing",06,04,W,3,KAWEAH,263A,M,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 130",20280,"Digital Printmaking",06,02,W,3,KAWEAH,263A,M,"8:10AM - 9:25AM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 130",20280,"Digital Printmaking",06,04,W,3,KAWEAH,263A,W,"8:10AM - 11:00AM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 130",20280,"Digital Printmaking",06,04,W,3,KAWEAH,263A,M,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 141",20443,"Beginning Studio Arts",06,02,W,3,KAWEAH,213A,M,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 141",20443,"Beginning Studio Arts",06,04,W,3,KAWEAH,213A,M,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 141",20443,"Beginning Studio Arts",06,04,W,3,KAWEAH,213A,W,"11:10AM - 2:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 151",21568,"Independent Study for Art",98,98,I,"1 - 4",N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,1,0,0,0,A,Staff,COS
"ART 176",21012,"Beginning Stone Lithography",06,02,W,3,KAWEAH,263A,T,"2:10PM - 3:25PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 176",21012,"Beginning Stone Lithography",06,04,W,3,KAWEAH,263A,T,"3:45PM - 5:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 176",21012,"Beginning Stone Lithography",06,04,W,3,KAWEAH,263A,R,"2:10PM - 5:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 177",21011,"Intermediate Stone Lithography",06,02,W,3,KAWEAH,263A,T,"2:10PM - 3:25PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 177",21011,"Intermediate Stone Lithography",06,04,W,3,KAWEAH,263A,T,"3:45PM - 5:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 177",21011,"Intermediate Stone Lithography",06,04,W,3,KAWEAH,263A,R,"2:10PM - 5:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 178",21013,"Beginning Plate Lithography",06,02,W,3,KAWEAH,263A,T,"2:10PM - 3:25PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 178",21013,"Beginning Plate Lithography",06,04,W,3,KAWEAH,263A,R,"2:10PM - 5:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 178",21013,"Beginning Plate Lithography",06,04,W,3,KAWEAH,263A,T,"3:45PM - 5:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 179",21014,"Intermediate Plate Lithography",06,02,W,3,KAWEAH,263A,T,"2:10PM - 3:25PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 179",21014,"Intermediate Plate Lithography",06,04,W,3,KAWEAH,263A,T,"3:45PM - 5:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"ART 179",21014,"Intermediate Plate Lithography",06,04,W,3,KAWEAH,263A,R,"2:10PM - 5:00PM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"CINA 031",20759,"Film Appreciation-American",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,100,0,10,0,A,Staff,ONC
"CINA 031",20763,"Film Appreciation-American",02,02,W,3,SAWTTH,320A,F,"12:10PM - 3:00PM",1,1/12/2026,5/20/2026,100,0,10,0,A,Staff,COS
"CINA 031",20883,"Film Appreciation-American",02,02,W,3,HACEDU,E37,M,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,HAC
"CINA 031",21191,"Film Appreciation-American",02,02,W,3,PNDRSA,350,MW,"1:10PM - 2:25PM",1,1/12/2026,5/20/2026,150,0,10,0,A,Staff,COS
"CINA 031",20792,"Film Appreciation-American",ON,72,ID,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",O,1/26/2026,5/20/2026,100,0,10,0,A,Staff,ONC
"CINA 032",20114,"Film Apprec-International",02,02,W,3,SAWTTH,320A,M,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,100,0,10,0,A,Staff,COS
"CINA 032",20760,"Film Apprec-International",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,100,0,10,0,A,Staff,ONC
"CINA 032",21367,"Film Apprec-International",DE,02,W,3,ELDIAM,N/A,MTR,"11:05AM - 11:55AM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,VIS
"CINA 032",21368,"Film Apprec-International",DE,02,W,3,ELDIAM,N/A,MTR,"1:40PM - 2:30PM",1,1/12/2026,5/20/2026,0,0,0,0,A,Staff,VIS
"DRAM 001",20028,"Intro to the Theatre",02,02,W,3,SAWTTH,326,MW,"9:45AM - 11:00AM",1,1/12/2026,5/20/2026,60,0,10,0,A,Staff,COS
"DRAM 001",20132,"Intro to the Theatre",02,02,W,3,SAWTTH,326,TR,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,60,0,10,0,A,Staff,COS
"DRAM 001",20761,"Intro to the Theatre",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"DRAM 001",21192,"Intro to the Theatre",02,02,W,3,SAWTTH,326,TR,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,60,0,0,0,A,Staff,COS
"DRAM 003",20704,"Fundamentals of Acting 2",06,06,W,3,SAWTTH,320A,TR,"9:10AM - 11:00AM",1,1/12/2026,5/20/2026,25,0,10,0,A,Staff,COS
"DRAM 012",20240,Costuming,OH,02,IW,3,SAWTTH,320L,M,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,24,0,10,0,A,Staff,COS
"DRAM 012",20240,Costuming,OH,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,24,0,10,0,A,Staff,COS
"DRAM 012",20240,Costuming,OH,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,24,0,10,0,A,Staff,COS
"DRAM 012",20240,Costuming,OH,XX,IW,3,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,24,0,10,0,A,Staff,COS
"DRAM 012",20830,Costuming,ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,24,0,10,0,A,Staff,ONC
"DRAM 012",20830,Costuming,ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,24,0,10,0,A,Staff,ONC
"DRAM 012",20830,Costuming,ON,XX,IW,3,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,24,0,10,0,A,Staff,ONC
"DRAM 013",20241,"Beginning Stagecraft",08,06,W,3,SAWTTH,320A,W,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,18,0,10,0,A,Staff,COS
"DRAM 013",20241,"Beginning Stagecraft",08,06,W,3,SAWTTH,320A,M,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,18,0,10,0,A,Staff,COS
"DRAM 013",20241,"Beginning Stagecraft",08,XX,W,3,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,18,0,10,0,A,Staff,COS
"DRAM 014",20242,"Intermediate Stagecraft",08,06,W,3,SAWTTH,320A,W,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,7,0,10,0,A,Staff,COS
"DRAM 014",20242,"Intermediate Stagecraft",08,06,W,3,SAWTTH,320A,M,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,7,0,10,0,A,Staff,COS
"DRAM 014",20242,"Intermediate Stagecraft",08,XX,W,3,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,7,0,10,0,A,Staff,COS
"DRAM 015",20243,"Beginning Stage Lighting",06,06,W,3,SAWTTH,320A,TR,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"DRAM 016",20244,"Intermediate Stage Lighting",06,06,W,3,SAWTTH,320A,TR,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,5,0,10,0,A,Staff,COS
"DRAM 017",20831,Makeup,ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,24,0,10,0,A,Staff,ONC
"DRAM 017",20831,Makeup,ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,24,0,10,0,A,Staff,ONC
"DRAM 017",20831,Makeup,ON,XX,IW,3,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,24,0,10,0,A,Staff,ONC
"DRAM 017",21300,Makeup,OH,04,IW,3,SAWTTH,320L,W,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,24,0,10,0,A,Staff,COS
"DRAM 017",21300,Makeup,OH,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,24,0,10,0,A,Staff,COS
"DRAM 017",21300,Makeup,OH,XX,IW,3,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,24,0,10,0,A,Staff,COS
"DRAM 020",20353,"Music Theatre Rehears.&Perform",XX,XX,P,2,SAWTTH,326,XX,"12:00AM - 12:00AM",O,3/18/2026,5/13/2026,20,0,10,0,A,Staff,COS
"DRAM 021",21814,"Rehearsal and Performance 2",XX,XX,P,2,SAWTTH,320A,XX,"12:00AM - 12:00AM",O,1/14/2026,3/25/2026,20,0,10,0,A,Staff,COS
"DRAM 022",20625,"One Act Play Production",08,02,P,2,SAWTTH,320A,XX,"12:00AM - 12:00AM",O,1/14/2026,3/25/2026,20,0,0,0,A,Staff,COS
"DRAM 022",20625,"One Act Play Production",08,04,P,2,SAWTTH,320A,XX,"12:00AM - 12:00AM",O,1/14/2026,3/25/2026,20,0,0,0,A,Staff,COS
"DRAM 022",20625,"One Act Play Production",08,XX,P,2,N/A,N/A,XX,"12:00AM - 12:00AM",O,1/14/2026,3/25/2026,20,0,0,0,A,Staff,COS
"MUS 001",20029,"Music Fundamentals",02,02,W,3,SAWTTH,327A,TR,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MUS 001",20141,"Music Fundamentals",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"MUS 005",20616,"Theory and Musicianship 2",OHF,06,IW,4,SIERRA,817,MTWR,"1:45PM - 2:50PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MUS 005",20616,"Theory and Musicianship 2",OHF,71,IW,4,ONLINE,LIVE,MTWR,"1:45PM - 2:50PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MUS 007",20030,"Theory and Musicianship 4",06,06,W,4,SIERRA,817,MTWR,"7:55AM - 9:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MUS 010",20116,"Music Appreciation",02,02,W,3,SAWTTH,327A,MW,"11:10AM - 12:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MUS 010",20176,"Music Appreciation",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"MUS 014",20171,"History of Rock & Roll",ON,72,IW,3,ONLINE,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,ONC
"MUS 014",21146,"History of Rock & Roll",02,02,W,3,SAWTTH,327A,TR,"12:45PM - 2:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MUS 020AD",20134,Piano,06,06,W,2,SAWTTH,327B,MW,"9:10AM - 10:40AM",1,1/12/2026,5/20/2026,22,0,10,0,A,Staff,COS
"MUS 020AD",21543,Piano,06,06,W,2,SAWTTH,327B,TR,"9:10AM - 10:40AM",1,1/12/2026,5/20/2026,22,0,10,0,A,Staff,COS
"MUS 030",20248,"Beginning Voice",06,02,W,2,SIERRA,812,T,"9:30AM - 10:45AM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"MUS 030",20248,"Beginning Voice",06,04,W,2,SIERRA,812,R,"9:30AM - 10:45AM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"MUS 031",20285,"Intermediate Voice",06,02,W,2,SIERRA,812,T,"9:30AM - 10:45AM",1,1/12/2026,5/20/2026,10,0,10,0,A,Staff,COS
"MUS 031",20285,"Intermediate Voice",06,04,W,2,SIERRA,812,R,"9:30AM - 10:45AM",1,1/12/2026,5/20/2026,10,0,10,0,A,Staff,COS
"MUS 034AD",20031,"Concert Choir",04,04,W,2,SIERRA,812,MW,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,80,0,10,0,A,"Sorber, J",COS
"MUS 034AD",20031,"Concert Choir",04,04,W,2,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,80,0,10,0,A,"Sorber, J",COS
"MUS 038",21893,"Chamber Singers Romantic",04,04,W,2,SIERRA,812,TR,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Sorber, J",COS
"MUS 038",21893,"Chamber Singers Romantic",04,04,W,2,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,"Sorber, J",COS
"MUS 041AD",20206,"Applied Music Lessons",04,04,W,1,SIERRA,812,W,"3:10PM - 4:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MUS 041AD",20206,"Applied Music Lessons",04,04,W,1,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MUS 041AD",20227,"Applied Music Lessons",04,04,W,1,SIERRA,812,T,"3:10PM - 4:25PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MUS 041AD",20227,"Applied Music Lessons",04,04,W,1,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MUS 054AD",20319,"Symphony Orchestra",04,04,D,1,SIERRA,N/A,M,"6:10PM - 9:25PM",O,1/26/2026,5/20/2026,60,0,10,0,A,Staff,COS
"MUS 072AD",20032,"Jazz Orchestra",04,04,W,2,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,30,0,10,0,A,Staff,COS
"MUS 072AD",20032,"Jazz Orchestra",04,04,W,2,SIERRA,817,MW,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,30,0,10,0,A,Staff,COS
"MUS 074AD",20218,"Symphonic Band",04,04,W,2,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,65,0,10,0,A,Staff,COS
"MUS 074AD",20218,"Symphonic Band",04,04,W,2,SIERRA,817,TR,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,65,0,10,0,A,Staff,COS
"MUS 091",20282,"Music Theatre Orchestra",XX,XX,P,2,SIERRA,N/A,XX,"12:00AM - 12:00AM",O,3/18/2026,5/13/2026,20,0,10,0,A,Staff,COS
"MUS 097",20281,"Music Theatre Voice",XX,XX,P,2,SIERRA,N/A,XX,"12:00AM - 12:00AM",O,3/18/2026,5/13/2026,20,0,10,0,A,Staff,COS
"MUS 180",20840,"The Music Business",02,02,W,2,SAWTTH,326,R,"5:10PM - 7:00PM",1,1/12/2026,5/20/2026,40,0,10,0,A,Staff,COS
"MUS 227",20764,"Computerized Audio Prod 2",06,02,W,2,SAWTTH,327B,M,"6:10PM - 7:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"MUS 227",20764,"Computerized Audio Prod 2",06,04,W,2,SAWTTH,327B,M,"7:10PM - 8:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"MUS 227",20764,"Computerized Audio Prod 2",06,04,W,2,SAWTTH,327B,W,"6:10PM - 8:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"MUS 282",20194,"Recording Arts 2",06,02,W,3,SIERRA,813,M,"3:10PM - 4:25PM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"MUS 282",20194,"Recording Arts 2",06,04,W,3,SAWTTH,327B,M,"4:45PM - 6:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"MUS 282",20194,"Recording Arts 2",06,04,W,3,SAWTTH,327B,W,"3:10PM - 6:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"MUS 282",20194,"Recording Arts 2",06,04,W,3,SIERRA,813,W,"3:10PM - 6:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"MUS 282",20194,"Recording Arts 2",06,04,W,3,SIERRA,813,M,"4:45PM - 6:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"MUS 434",21968,"Senior Skills Concert Choir",04,04,W,0,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,20,0,10,0,A,"Sorber, J",COS
"MUS 434",21968,"Senior Skills Concert Choir",04,04,W,0,SIERRA,812,MW,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,"Sorber, J",COS
"MUS 439",21969,"Senior Skills Chamber Singers",04,04,W,0,SIERRA,812,T,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,20,0,0,0,A,"Sorber, J",COS
"MUS 439",21969,"Senior Skills Chamber Singers",04,04,W,0,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,20,0,0,0,A,"Sorber, J",COS
"MUS 451",21495,"Senior Skills Symphony",04,04,P,0,SIERRA,817,M,"6:10PM - 9:25PM",O,1/26/2026,5/20/2026,20,0,10,0,A,Staff,COS
"MUS 471",21496,"Senior Skills Jazz",04,04,P,0,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"MUS 471",21496,"Senior Skills Jazz",04,04,P,0,SIERRA,817,MW,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"MUS 474",21497,"Senior Skills Symphonic Band",04,04,P,0,SIERRA,817,TR,"11:10AM - 1:00PM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"MUS 474",21497,"Senior Skills Symphonic Band",04,04,P,0,N/A,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,20,0,10,0,A,Staff,COS
"MUS 491",21498,"Senior Skills Music Theatre",XX,XX,P,0,SIERRA,N/A,XX,"12:00AM - 12:00AM",O,3/18/2026,5/13/2026,20,0,10,0,A,Staff,COS
"FIRE 155",20193,"Fire Behavior & Combustion",02,02,W,3,HACEDU,E72C,W,"7:10PM - 10:00PM",1,1/12/2026,5/20/2026,60,0,10,0,A,Staff,HAC
"FIRE 155",20193,"Fire Behavior & Combustion",02,02,W,3,HACEDU,E72D,W,"7:10PM - 10:00PM",1,1/12/2026,5/20/2026,60,0,10,0,A,Staff,HAC
"FIRE 157",20098,"Fire Prevention Technology",02,02,W,3,HACEDU,E72D,M,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,60,0,10,0,A,Staff,HAC
"FIRE 157",20098,"Fire Prevention Technology",02,02,W,3,HACEDU,E72C,M,"6:10PM - 9:00PM",1,1/12/2026,5/20/2026,60,0,10,0,A,Staff,HAC
"FIRE 159",20099,"Intro to Fire Protection Org",02,02,W,3,HACEDU,E72C,F,"9:10AM - 12:00PM",1,1/12/2026,5/20/2026,72,0,10,0,A,Staff,HAC
"FIRE 159",20099,"Intro to Fire Protection Org",02,02,W,3,HACEDU,E72D,F,"9:10AM - 12:00PM",1,1/12/2026,5/20/2026,72,0,10,0,A,Staff,HAC
"FIRE 160",20203,"Fire and Emergency Safety",ON,72,IW,3,ONH,N/A,XX,"12:00AM - 12:00AM",1,1/12/2026,5/20/2026,60,0,10,0,A,Staff,ONH
"FIRE 232",20488,"Company Officer 2C",02,02,P,2,HACPSB,PS21,MTWRF,"8:00AM - 5:00PM",E,1/1/2026,5/25/2026,32,0,10,0,A,Staff,HAC
"FIRE 232",20488,"Company Officer 2C",02,02,P,2,HACPSB,PS23,MTWRF,"8:00AM - 5:00PM",E,1/1/2026,5/25/2026,32,0,10,0,A,Staff,HAC
"FIRE 233",20837,"Company Officer 2D",02,02,P,2,HACPSB,PS23,MTWRF,"8:00AM - 5:00PM",E,1/1/2026,5/25/2026,32,0,10,0,A,Staff,HAC
"FIRE 233",20837,"Company Officer 2D",02,02,P,2,HACPSB,PS21,MTWRF,"8:00AM - 5:00PM",E,1/1/2026,5/25/2026,32,0,10,0,A,Staff,HAC
